index,subscriber,main-imsi,main-msisdn,main-iccid,secondry-imsi,secondry-iccid,secondry-imei,secondry-eid,token
104,NDYwMDMxMDAwMDAwMjA3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460031000000207,44000300208,46014567928600000207,460031200000208,46014567928800000208,867263030001032,34840082573294848000010300000082,eHAxNjQ1endxOHU3
105,NDYwMDMxMzAwMDAwMjA5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460031300000209,44300300210,46014567928900000209,460031500000210,46014567929100000210,867263030001040,34840082573294848000010400000098,dXhjOWh2ZG56ZTM3
106,NDYwMDMxNjAwMDAwMjExQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460031600000211,44600300212,46014567929200000211,460031800000212,46014567929400000212,867263030001057,34840082573294848000010500000017,eTc2YWZrcTE5NWhs
107,NDYwMDMxOTAwMDAwMjEzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460031900000213,44900300214,46014567929500000213,460032100000214,46014567929700000214,867263030001065,34840082573294848000010600000033,ZndjcG1vaWw4bmdq
108,NDYwMDMyMjAwMDAwMjE1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460032200000215,45200300216,46014567929800000215,460032400000216,46014567930000000216,867263030001073,34840082573294848000010700000049,OGJscGk3bmVvZjZq
109,NDYwMDMyNTAwMDAwMjE3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460032500000217,45500300218,46014567930100000217,460032700000218,46014567930300000218,867263030001081,34840082573294848000010800000065,dGxhMG1qeXEyNjl1
110,NDYwMDMyODAwMDAwMjE5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460032800000219,45800300220,46014567930400000219,460033000000220,46014567930600000220,867263030001099,34840082573294848000010900000081,bThlcTFmc2luYjUw
111,NDYwMDMzMTAwMDAwMjIxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460033100000221,46100300222,46014567930700000221,460033300000222,46014567930900000222,867263030001107,34840082573294848000011000000097,ODFhMnc5MGR4anZp
112,NDYwMDMzNDAwMDAwMjIzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460033400000223,46400300224,46014567931000000223,460033600000224,46014567931200000224,867263030001115,34840082573294848000011100000016,aGRnM3J0Y3drYThm
113,NDYwMDMzNzAwMDAwMjI1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460033700000225,46700300226,46014567931300000225,460033900000226,46014567931500000226,867263030001123,34840082573294848000011200000032,NW1qcnRnaG80bnY4
114,NDYwMDM0MDAwMDAwMjI3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460034000000227,47000300228,46014567931600000227,460034200000228,46014567931800000228,867263030001131,34840082573294848000011300000048,a25qMjllYWlndDQ4
115,NDYwMDM0MzAwMDAwMjI5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460034300000229,47300300230,46014567931900000229,460034500000230,46014567932100000230,867263030001149,34840082573294848000011400000064,aXl2NHpjcHhkYTkz
116,NDYwMDM0NjAwMDAwMjMxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460034600000231,47600300232,46014567932200000231,460034800000232,46014567932400000232,867263030001156,34840082573294848000011500000080,aXZlMGh6a2M5eHJk
117,NDYwMDM0OTAwMDAwMjMzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460034900000233,47900300234,46014567932500000233,460035100000234,46014567932700000234,867263030001164,34840082573294848000011600000096,MDFnYmQ4dGhzanhp
118,NDYwMDM1MjAwMDAwMjM1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460035200000235,48200300236,46014567932800000235,460035400000236,46014567933000000236,867263030001172,34840082573294848000011700000015,ajBrbGdxbTg1ZGhu
119,NDYwMDM1NTAwMDAwMjM3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460035500000237,48500300238,46014567933100000237,460035700000238,46014567933300000238,867263030001180,34840082573294848000011800000031,N3N0MzQxand6ZnI2
120,NDYwMDM1ODAwMDAwMjM5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460035800000239,48800300240,46014567933400000239,460036000000240,46014567933600000240,867263030001198,34840082573294848000011900000047,ZjlwYTFkb21pN255
121,NDYwMDM2MTAwMDAwMjQxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460036100000241,49100300242,46014567933700000241,460036300000242,46014567933900000242,867263030001206,34840082573294848000012000000063,aG5hZjVnejQzeWpi
122,NDYwMDM2NDAwMDAwMjQzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460036400000243,49400300244,46014567934000000243,460036600000244,46014567934200000244,867263030001214,34840082573294848000012100000079,Z3ZtN3RubzJmd3pl
123,NDYwMDM2NzAwMDAwMjQ1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460036700000245,49700300246,46014567934300000245,460036900000246,46014567934500000246,867263030001222,34840082573294848000012200000095,NmY4aG1hMXNqNTJ2
124,NDYwMDM3MDAwMDAwMjQ3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460037000000247,50000300248,46014567934600000247,460037200000248,46014567934800000248,867263030001230,34840082573294848000012300000014,bTc4MTlhdWp4YjNn
125,NDYwMDM3MzAwMDAwMjQ5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460037300000249,50300300250,46014567934900000249,460037500000250,46014567935100000250,867263030001248,34840082573294848000012400000030,azl4amUybHp1c2Fp
126,NDYwMDM3NjAwMDAwMjUxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460037600000251,50600300252,46014567935200000251,460037800000252,46014567935400000252,867263030001255,34840082573294848000012500000046,bGExcGl0M3NyejJk
127,NDYwMDM3OTAwMDAwMjUzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460037900000253,50900300254,46014567935500000253,460038100000254,46014567935700000254,867263030001263,34840082573294848000012600000062,dmRzbjE4b3JmbTZ4
128,NDYwMDM4MjAwMDAwMjU1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460038200000255,51200300256,46014567935800000255,460038400000256,46014567936000000256,867263030001271,34840082573294848000012700000078,Yjk4YWVqZHF0c2hm
129,NDYwMDM4NTAwMDAwMjU3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460038500000257,51500300258,46014567936100000257,460038700000258,46014567936300000258,867263030001289,34840082573294848000012800000094,cWVub2J1czdmMWdp
130,NDYwMDM4ODAwMDAwMjU5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460038800000259,51800300260,46014567936400000259,460039000000260,46014567936600000260,867263030001297,34840082573294848000012900000013,bmwzZWttc2lodmE5
131,NDYwMDM5MTAwMDAwMjYxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460039100000261,52100300262,46014567936700000261,460039300000262,46014567936900000262,867263030001305,34840082573294848000013000000029,Mnlnem9majVzbmhr
132,NDYwMDM5NDAwMDAwMjYzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460039400000263,52400300264,46014567937000000263,460039600000264,46014567937200000264,867263030001313,34840082573294848000013100000045,ejZjc3AyNWJ0bTc4
133,NDYwMDM5NzAwMDAwMjY1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460039700000265,52700300266,46014567937300000265,460039900000266,46014567937500000266,867263030001321,34840082573294848000013200000061,M3pkdDFzZTk2ZmFn
134,NDYwMDQwMDAwMDAwMjY3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460040000000267,53000300268,46014567937600000267,460040200000268,46014567937800000268,867263030001339,34840082573294848000013300000077,MzF4bWE0OGc5aWRi
135,NDYwMDQwMzAwMDAwMjY5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460040300000269,53300300270,46014567937900000269,460040500000270,46014567938100000270,867263030001347,34840082573294848000013400000093,emplNXEzaW52MWEw
136,NDYwMDQwNjAwMDAwMjcxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460040600000271,53600300272,46014567938200000271,460040800000272,46014567938400000272,867263030001354,34840082573294848000013500000012,aGVvaTE2azl2Y240
137,NDYwMDQwOTAwMDAwMjczQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460040900000273,53900300274,46014567938500000273,460041100000274,46014567938700000274,867263030001362,34840082573294848000013600000028,aHlvNHcwbDYzbTJr
138,NDYwMDQxMjAwMDAwMjc1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460041200000275,54200300276,46014567938800000275,460041400000276,46014567939000000276,867263030001370,34840082573294848000013700000044,YTJ2eXBqZmgxenc0
139,NDYwMDQxNTAwMDAwMjc3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460041500000277,54500300278,46014567939100000277,460041700000278,46014567939300000278,867263030001388,34840082573294848000013800000060,bWxjdTdvaTQzcWZl
140,NDYwMDQxODAwMDAwMjc5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460041800000279,54800300280,46014567939400000279,460042000000280,46014567939600000280,867263030001396,34840082573294848000013900000076,cTR2dGZ3dWJteXBo
141,NDYwMDQyMTAwMDAwMjgxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460042100000281,55100300282,46014567939700000281,460042300000282,46014567939900000282,867263030001404,34840082573294848000014000000092,MXdjeTRqcGxuejc2
142,NDYwMDQyNDAwMDAwMjgzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460042400000283,55400300284,46014567940000000283,460042600000284,46014567940200000284,867263030001412,34840082573294848000014100000011,czE0Y3FoNjVqYTNi
143,NDYwMDQyNzAwMDAwMjg1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460042700000285,55700300286,46014567940300000285,460042900000286,46014567940500000286,867263030001420,34840082573294848000014200000027,dTc5NDJheWwxd2Vp
144,NDYwMDQzMDAwMDAwMjg3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460043000000287,56000300288,46014567940600000287,460043200000288,46014567940800000288,867263030001438,34840082573294848000014300000043,b2lyeWFjOTBuZjhk
145,NDYwMDQzMzAwMDAwMjg5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460043300000289,56300300290,46014567940900000289,460043500000290,46014567941100000290,867263030001446,34840082573294848000014400000059,ZGhtcHV6Z2ZqaTg0
146,NDYwMDQzNjAwMDAwMjkxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460043600000291,56600300292,46014567941200000291,460043800000292,46014567941400000292,867263030001453,34840082573294848000014500000075,amY5MjB0dngzNDdh
147,NDYwMDQzOTAwMDAwMjkzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460043900000293,56900300294,46014567941500000293,460044100000294,46014567941700000294,867263030001461,34840082573294848000014600000091,ajM3dncwOWJkbmly
148,NDYwMDQ0MjAwMDAwMjk1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460044200000295,57200300296,46014567941800000295,460044400000296,46014567942000000296,867263030001479,34840082573294848000014700000010,eHdmMnV2bDAzb3pq
149,NDYwMDQ0NTAwMDAwMjk3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460044500000297,57500300298,46014567942100000297,460044700000298,46014567942300000298,867263030001487,34840082573294848000014800000026,bHR3MThnOWpwbm01
150,NDYwMDQ0ODAwMDAwMjk5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460044800000299,57800300300,46014567942400000299,460045000000300,46014567942600000300,867263030001495,34840082573294848000014900000042,ODYxeWc1aHRvYzMy
151,NDYwMDQ1MTAwMDAwMzAxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460045100000301,58100300302,46014567942700000301,460045300000302,46014567942900000302,867263030001503,34840082573294848000015000000058,bWI3d3Fpb2MxYXBq
152,NDYwMDQ1NDAwMDAwMzAzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460045400000303,58400300304,46014567943000000303,460045600000304,46014567943200000304,867263030001511,34840082573294848000015100000074,MHFwNmhkZnJhN2V1
153,NDYwMDQ1NzAwMDAwMzA1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460045700000305,58700300306,46014567943300000305,460045900000306,46014567943500000306,867263030001529,34840082573294848000015200000090,MG1pZWw1cWR4YXY2
154,NDYwMDQ2MDAwMDAwMzA3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460046000000307,59000300308,46014567943600000307,460046200000308,46014567943800000308,867263030001537,34840082573294848000015300000009,cTNsbmlvcnU0YjJq
155,NDYwMDQ2MzAwMDAwMzA5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460046300000309,59300300310,46014567943900000309,460046500000310,46014567944100000310,867263030001545,34840082573294848000015400000025,eTZnaDB0cGs4eGJh
156,NDYwMDQ2NjAwMDAwMzExQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460046600000311,59600300312,46014567944200000311,460046800000312,46014567944400000312,867263030001552,34840082573294848000015500000041,c25kcXA4MHgydXp5
157,NDYwMDQ2OTAwMDAwMzEzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460046900000313,59900300314,46014567944500000313,460047100000314,46014567944700000314,867263030001560,34840082573294848000015600000057,c2s1Z2UxeTIwNm11
158,NDYwMDQ3MjAwMDAwMzE1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460047200000315,60200300316,46014567944800000315,460047400000316,46014567945000000316,867263030001578,34840082573294848000015700000073,OWZla2xtb3I1eXR2
159,NDYwMDQ3NTAwMDAwMzE3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460047500000317,60500300318,46014567945100000317,460047700000318,46014567945300000318,867263030001586,34840082573294848000015800000089,amY2N3I0bzhkczJx
160,NDYwMDQ3ODAwMDAwMzE5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460047800000319,60800300320,46014567945400000319,460048000000320,46014567945600000320,867263030001594,34840082573294848000015900000008,dnd5Z2I2bG1wc2E5
161,NDYwMDQ4MTAwMDAwMzIxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460048100000321,61100300322,46014567945700000321,460048300000322,46014567945900000322,867263030001602,34840082573294848000016000000024,cGgzc3J4bnRtejRn
162,NDYwMDQ4NDAwMDAwMzIzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460048400000323,61400300324,46014567946000000323,460048600000324,46014567946200000324,867263030001610,34840082573294848000016100000040,cnY2MHl3emlhZm1s
163,NDYwMDQ4NzAwMDAwMzI1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460048700000325,61700300326,46014567946300000325,460048900000326,46014567946500000326,867263030001628,34840082573294848000016200000056,YzA1bDNyam43aHcx
164,NDYwMDQ5MDAwMDAwMzI3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460049000000327,62000300328,46014567946600000327,460049200000328,46014567946800000328,867263030001636,34840082573294848000016300000072,OTFpbXdrNnBvZnJs
165,NDYwMDQ5MzAwMDAwMzI5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460049300000329,62300300330,46014567946900000329,460049500000330,46014567947100000330,867263030001644,34840082573294848000016400000088,YzU0ZHFtaHpvc2dp
166,NDYwMDQ5NjAwMDAwMzMxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460049600000331,62600300332,46014567947200000331,460049800000332,46014567947400000332,867263030001651,34840082573294848000016500000007,dWc1OWYzdHBkMnox
167,NDYwMDQ5OTAwMDAwMzMzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460049900000333,62900300334,46014567947500000333,460050100000334,46014567947700000334,867263030001669,34840082573294848000016600000023,ZTR3enhibGtuMzd2
168,NDYwMDUwMjAwMDAwMzM1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460050200000335,63200300336,46014567947800000335,460050400000336,46014567948000000336,867263030001677,34840082573294848000016700000039,aW5laDY4Z2p3azd6
169,NDYwMDUwNTAwMDAwMzM3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460050500000337,63500300338,46014567948100000337,460050700000338,46014567948300000338,867263030001685,34840082573294848000016800000055,ajdxczFhNnJkb21l
170,NDYwMDUwODAwMDAwMzM5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460050800000339,63800300340,46014567948400000339,460051000000340,46014567948600000340,867263030001693,34840082573294848000016900000071,Mmk3NTRkM3ZtYWx1
171,NDYwMDUxMTAwMDAwMzQxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460051100000341,64100300342,46014567948700000341,460051300000342,46014567948900000342,867263030001701,34840082573294848000017000000087,MGdtcGZydXdpamFs
172,NDYwMDUxNDAwMDAwMzQzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460051400000343,64400300344,46014567949000000343,460051600000344,46014567949200000344,867263030001719,34840082573294848000017100000006,dHhob3dzdjkxbmFy
173,NDYwMDUxNzAwMDAwMzQ1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460051700000345,64700300346,46014567949300000345,460051900000346,46014567949500000346,867263030001727,34840082573294848000017200000022,N3F5a2FqM3BlMjRs
174,NDYwMDUyMDAwMDAwMzQ3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460052000000347,65000300348,46014567949600000347,460052200000348,46014567949800000348,867263030001735,34840082573294848000017300000038,YXUyZHZ4OTB0ZWs1
175,NDYwMDUyMzAwMDAwMzQ5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460052300000349,65300300350,46014567949900000349,460052500000350,46014567950100000350,867263030001743,34840082573294848000017400000054,ZWxtNWFzeHUybjhp
176,NDYwMDUyNjAwMDAwMzUxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460052600000351,65600300352,46014567950200000351,460052800000352,46014567950400000352,867263030001750,34840082573294848000017500000070,MXY2d3lmdDByOGlw
177,NDYwMDUyOTAwMDAwMzUzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460052900000353,65900300354,46014567950500000353,460053100000354,46014567950700000354,867263030001768,34840082573294848000017600000086,MHJoOWRnanFuMWZj
178,NDYwMDUzMjAwMDAwMzU1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460053200000355,66200300356,46014567950800000355,460053400000356,46014567951000000356,867263030001776,34840082573294848000017700000005,aXVwb3Y4dDJzN2Ru
179,NDYwMDUzNTAwMDAwMzU3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460053500000357,66500300358,46014567951100000357,460053700000358,46014567951300000358,867263030001784,34840082573294848000017800000021,bHN6dWJ3a3k0ZXJx
180,NDYwMDUzODAwMDAwMzU5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460053800000359,66800300360,46014567951400000359,460054000000360,46014567951600000360,867263030001792,34840082573294848000017900000037,NGo5cnVtYWg2eGdm
181,NDYwMDU0MTAwMDAwMzYxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460054100000361,67100300362,46014567951700000361,460054300000362,46014567951900000362,867263030001800,34840082573294848000018000000053,cjh3amFibHQxa2lv
182,NDYwMDU0NDAwMDAwMzYzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460054400000363,67400300364,46014567952000000363,460054600000364,46014567952200000364,867263030001818,34840082573294848000018100000069,aTN0b3l2bmE4ZjE1
183,NDYwMDU0NzAwMDAwMzY1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460054700000365,67700300366,46014567952300000365,460054900000366,46014567952500000366,867263030001826,34840082573294848000018200000085,b3hqcGlzZWNuYWd2
184,NDYwMDU1MDAwMDAwMzY3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460055000000367,68000300368,46014567952600000367,460055200000368,46014567952800000368,867263030001834,34840082573294848000018300000004,d3ppYnZkMmE4aG42
185,NDYwMDU1MzAwMDAwMzY5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460055300000369,68300300370,46014567952900000369,460055500000370,46014567953100000370,867263030001842,34840082573294848000018400000020,dDZjMTk3eDhqc2Uy
186,NDYwMDU1NjAwMDAwMzcxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460055600000371,68600300372,46014567953200000371,460055800000372,46014567953400000372,867263030001859,34840082573294848000018500000036,MGp4MmZ3c251NDlv
187,NDYwMDU1OTAwMDAwMzczQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460055900000373,68900300374,46014567953500000373,460056100000374,46014567953700000374,867263030001867,34840082573294848000018600000052,b245azJkc2g1d2dm
188,NDYwMDU2MjAwMDAwMzc1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460056200000375,69200300376,46014567953800000375,460056400000376,46014567954000000376,867263030001875,34840082573294848000018700000068,YjV2d21sOWpkeWsy
189,NDYwMDU2NTAwMDAwMzc3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460056500000377,69500300378,46014567954100000377,460056700000378,46014567954300000378,867263030001883,34840082573294848000018800000084,eTRhbDc1MmlyNmNl
190,NDYwMDU2ODAwMDAwMzc5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460056800000379,69800300380,46014567954400000379,460057000000380,46014567954600000380,867263030001891,34840082573294848000018900000003,Z3JmazVxbWFsN3d1
191,NDYwMDU3MTAwMDAwMzgxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460057100000381,70100300382,46014567954700000381,460057300000382,46014567954900000382,867263030001909,34840082573294848000019000000019,NDM3cXBiamE1Zm8y
192,NDYwMDU3NDAwMDAwMzgzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460057400000383,70400300384,46014567955000000383,460057600000384,46014567955200000384,867263030001917,34840082573294848000019100000035,YWVkdGc4dW9icTU3
193,NDYwMDU3NzAwMDAwMzg1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460057700000385,70700300386,46014567955300000385,460057900000386,46014567955500000386,867263030001925,34840082573294848000019200000051,MG1pY25hZjdlMjhr
194,NDYwMDU4MDAwMDAwMzg3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460058000000387,71000300388,46014567955600000387,460058200000388,46014567955800000388,867263030001933,34840082573294848000019300000067,ZGU1b3dzN2xhbnV6
195,NDYwMDU4MzAwMDAwMzg5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460058300000389,71300300390,46014567955900000389,460058500000390,46014567956100000390,867263030001941,34840082573294848000019400000083,NzI2cXZhZWx6bnd4
196,NDYwMDU4NjAwMDAwMzkxQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460058600000391,71600300392,46014567956200000391,460058800000392,46014567956400000392,867263030001958,34840082573294848000019500000002,czJ3Y2RvZ2UwNGl5
197,NDYwMDU4OTAwMDAwMzkzQGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460058900000393,71900300394,46014567956500000393,460059100000394,46014567956700000394,867263030001966,34840082573294848000019600000018,M3Fnc3dydjgyaWpt
198,NDYwMDU5MjAwMDAwMzk1QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460059200000395,72200300396,46014567956800000395,460059400000396,46014567957000000396,867263030001974,34840082573294848000019700000034,ZHV2MDU4YmM2N3kz
199,NDYwMDU5NTAwMDAwMzk3QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460059500000397,72500300398,46014567957100000397,460059700000398,46014567957300000398,867263030001982,34840082573294848000019800000050,OGh2MnhmZHFqNWs2
200,NDYwMDU5ODAwMDAwMzk5QGltcy5tbmMwMDgubWNjNDYwLjNncHBuZXR3b3JrLm9yZw==,460059800000399,72800300400,46014567957400000399,460060000000400,46014567957600000400,867263030001990,34840082573294848000019900000066,dXZvY3l6MXcwNWpu
